9500,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,20000.0,5.0,1.0,66.0,1398.0,1163.0
19397,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,47028.0,6.0,2.0,85.0,1598.0,1360.0
23139,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,85.0,999.0,1360.0
22000,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,200.0,7.0,0.0,85.0,999.0,1230.0
8950,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,72000.0,5.0,2.0,66.0,1398.0,1163.0
14899,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,66.0,1398.0,1199.0
10900,4.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,126100.0,6.0,3.0,88.0,1598.0,1664.0
34000,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,29000.0,6.0,1.0,110.0,1968.0,1395.0
11300,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,28000.0,6.0,2.0,87.0,1197.0,1154.0
17000,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,43000.0,7.0,3.0,81.0,1598.0,1340.0
9995,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,102928.0,6.0,3.0,81.0,1598.0,1350.0
8500,5.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,77000.0,5.0,2.0,66.0,898.0,1115.0
22900,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,19755.0,7.0,1.0,85.0,1598.0,1360.0
16390,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0,0.0,66.0,998.0,1273.0
14950,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,66.0,1398.0,1163.0
24203,4.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,1647.3626086956522,6.0,0.0,100.0,1598.0,1487.0
10890,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1700.0,5.0,0.0,66.0,1398.0,1163.0
22450,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,29920.0,6.0,1.0,121.0,1490.0,1487.0
10980,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,78300.0,6.0,3.0,81.0,1598.0,1273.0
25880,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1647.3626086956522,7.0,0.0,85.0,999.0,1200.0
14970,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,98356.0,6.0,3.0,100.0,1598.0,1487.0
21900,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,85.0,999.0,1360.0
22900,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,29100.0,6.0,1.0,121.0,1490.0,1487.0
15980,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,8217.0,5.0,1.0,60.0,999.0,1135.0
9499,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,20365.0,5.0,1.0,51.0,1398.0,1163.0
15850,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,17768.0,5.0,2.0,92.0,1395.0,1180.0
9990,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,6017.0,5.0,1.0,54.0,1149.0,1165.0
12590,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,30368.0,6.0,2.0,81.0,1598.0,1350.0
15985,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,8000.0,5.0,1.0,60.0,999.0,1135.0
38989,4.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,7000.0,6.0,0.0,125.0,1956.0,1487.0
13500,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,10800.0,6.0,1.0,66.0,1398.0,1163.0
9490,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,51.0,1229.0,1163.0
15950,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,53900.0,7.0,3.0,66.0,1422.0,1250.0
19500,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,28949.0,6.0,1.0,121.0,1490.0,1487.0
13950,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4600.0,6.0,0.0,66.0,1398.0,1163.0
16333,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,16500.0,6.0,3.0,125.0,1956.0,1674.0
16871,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,19809.0,5.0,1.0,66.0,1422.0,1135.0
12270,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5600.0,6.0,1.0,66.0,1398.0,1163.0
19900,4.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,29853.0,6.0,1.0,100.0,1598.0,1510.0
15480,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,94300.0,7.0,3.0,81.0,1598.0,1365.0
10990,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,109500.0,6.0,2.0,100.0,1600.0,1487.0
12470,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,29700.0,5.0,3.0,60.0,999.0,1110.0
19900,6.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,88000.0,6.0,3.0,118.0,1598.0,1734.0
31940,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,12.0,6.0,0.0,147.0,1598.0,1444.0
12990,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,163383.0,6.0,3.0,100.0,1598.0,1613.0
9900,2.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,110005.0,6.0,3.0,81.0,1598.0,1328.0
13390,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,31356.0,6.0,2.0,87.0,1197.0,1087.0
23600,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,24652.0,7.0,1.0,85.0,1598.0,1360.0
17250,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1647.3626086956522,6.0,0.0,70.0,999.0,1180.0
16182,4.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,14069.0,6.0,2.0,100.0,1598.0,1701.0
10500,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,18000.0,6.0,1.0,66.0,1398.0,1163.0
22450,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,26759.0,7.0,1.0,85.0,1598.0,1360.0
15490,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,19308.0,6.0,1.0,87.0,1197.0,1165.0
19999,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,18035.130066815145,7.0,1.0,66.0,1422.0,1135.0
18950,2.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,25200.0,6.0,1.0,110.0,1399.0,1425.0
24750,6.0,7.0,4.0,1.0,0.0,1.0,0.0,1.0,65000.0,6.0,3.0,118.0,1598.0,1734.0
13790,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,149170.0,6.0,2.0,85.0,1598.0,1235.0
27410,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,110.0,1498.0,1325.0
9500,5.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,71500.0,5.0,2.0,66.0,898.0,1115.0
18990,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,15267.0,6.0,1.0,110.0,1399.0,1425.0
17490,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,979.0,5.0,0.0,77.0,999.0,1360.0
33975,6.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,15.0,6.0,0.0,146.0,1997.0,1734.0
11990,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,11211.0,6.0,1.0,66.0,1398.0,1163.0
21854,1.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1647.3626086956522,6.0,0.0,85.0,999.0,1365.0
14870,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,24473.0,6.0,1.0,87.0,1197.0,1270.0
28890,6.0,7.0,4.0,1.0,0.0,1.0,0.0,1.0,500.0,6.0,0.0,118.0,1997.0,1833.0
16490,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,6.0,1.0,77.0,999.0,1273.0
32200,6.0,7.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,0.0,165.0,1798.0,1734.0
20889,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1250.0,6.0,1.0,85.0,999.0,1360.0
14900,2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,90250.0,6.0,3.0,70.0,1598.0,1270.0
8490,5.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,49178.0,5.0,3.0,54.0,1149.0,1119.0
22000,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,29000.0,7.0,2.0,81.0,1598.0,1360.0
23800,1.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,27800.0,7.0,1.0,85.0,1598.0,1360.0
9900,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,50998.0,5.0,2.0,66.0,898.0,1082.0
22490,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,42260.0,7.0,1.0,85.0,1598.0,1360.0
9450,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,11000.0,5.0,1.0,51.0,1229.0,1163.0
21500,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,0.0,70.0,999.0,1165.0
14950,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,67623.0,7.0,2.0,100.0,1598.0,1425.0
11500,4.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,87301.0,6.0,3.0,100.0,1598.0,1790.0
14999,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,16644.0,5.0,2.0,66.0,1422.0,1135.0
14480,4.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,106499.0,6.0,3.0,100.0,1598.0,1701.0
18780,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,91100.0,7.0,3.0,110.0,1968.0,1365.0
22588,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,0.0,85.0,999.0,1265.0
18800,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,22452.0,6.0,2.0,100.0,1598.0,1701.0
28900,6.0,7.0,4.0,1.0,0.0,1.0,0.0,1.0,40000.0,6.0,1.0,118.0,1598.0,1659.0
22490,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0,0.0,85.0,999.0,1180.0
15490,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,0.0,66.0,1398.0,1163.0
15928,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,1.0,88.0,1197.0,1087.0
20700,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,16000.0,6.0,1.0,85.0,999.0,1255.0
